date,joueur,elo
2013-06-24,Tomas Berdych,2091.197755453496
2013-06-24,Jo-Wilfried Tsonga,2053.17533345202
2013-06-24,Stan Wawrinka,2018.694967400796
2013-06-24,Tommy Haas,1982.818817311241
2013-07-08,Tomas Berdych,2075.383224523297
2013-07-08,Tommy Haas,1977.090800356122
2013-07-08,Nicolas Almagro,1930.0267720236345
2013-07-08,Ernests Gulbis,1900.1273172887222
2013-07-08,Gael Monfils,1899.0598099886229
2013-07-08,Grigor Dimitrov,1892.7381020021041
2013-07-08,Fabio Fognini,1881.3763226636843
2013-07-08,Philipp Kohlschreiber,1868.1304843871333
2013-07-08,Fernando Verdasco,1866.964519834907
2013-07-08,Sam Querrey,1849.9936577698943
2013-07-15,Roger Federer,2211.577853188609
2013-07-15,Tommy Haas,1972.3683398905728
2013-07-15,Fabio Fognini,1939.7911197777992
2013-07-15,Nicolas Almagro,1935.0873123609585
